Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,student_id,profile_source,Skill_React,Skill_NodeJS,Skill_Python,Skill_MongoDB,Skill_HTML/CSS,Skill_Angular,Skill_Vue,Skill_Express,Skill_Java,Skill_PHP,Skill_FastAPI,Skill_MySQL,Skill_PostgreSQL,Skill_Firebase,Skill_TensorFlow,Skill_Pandas,Religion,LivingCity,Ethnicity_Group
23,72,0,1,1,10,84,1,1,2,1,2,1,0,2,0,1,1,Male,65,SIM-3353,synthetic_simulation,3,4,5,5,5,3,2,2,2,5,4,4,4,3,3,3,Hinduism,Jaffna,Group A
20,99,0,1,1,9,76,0,1,2,1,2,1,1,5,0,0,0,Male,71,SIM-3354,synthetic_simulation,4,4,2,3,1,4,4,3,1,4,2,2,4,2,4,4,Islam,Negombo,Group C
16,93,1,2,1,7,60,2,1,1,2,2,1,2,1,0,1,1,Male,66,SIM-3355,synthetic_simulation,1,3,4,4,2,3,4,4,3,1,5,1,4,1,4,4,Other,Negombo,Group D
19,67,2,1,0,7,61,0,1,1,2,2,0,1,4,0,0,1,Male,63,SIM-3356,synthetic_simulation,4,1,4,5,4,3,3,2,1,5,3,3,2,4,5,4,Islam,Colombo,Group B
20,60,2,2,1,6,70,2,1,2,1,2,1,1,3,1,2,2,Non-binary,63,SIM-3357,synthetic_simulation,1,4,2,4,1,1,2,5,4,4,1,4,5,3,4,5,Hinduism,Negombo,Group B
7,62,0,2,1,8,51,1,1,0,2,1,1,2,3,0,0,1,Female,58,SIM-3358,synthetic_simulation,5,3,1,1,5,1,4,1,3,5,5,1,4,2,1,4,Buddhism,Jaffna,Group A
23,70,2,0,0,7,94,1,1,3,2,0,1,1,3,0,1,2,Male,68,SIM-3359,synthetic_simulation,2,1,2,3,5,4,3,2,1,3,1,5,3,1,4,2,Other,Galle,Group D
14,65,0,2,0,7,63,2,1,2,1,2,1,1,3,0,1,1,Male,61,SIM-3360,synthetic_simulation,5,2,3,5,5,2,4,2,1,5,2,4,2,2,5,3,Christianity,Galle,Group A
13,81,2,0,0,6,53,1,1,2,1,2,1,2,4,0,1,2,Female,65,SIM-3361,synthetic_simulation,5,3,3,4,3,1,2,1,5,4,4,3,4,1,3,1,Islam,Kandy,Group C
10,94,0,1,0,5,71,2,1,1,0,2,1,2,3,0,1,1,Female,67,SIM-3362,synthetic_simulation,4,5,2,5,3,2,4,5,4,2,4,5,1,1,4,5,Buddhism,Jaffna,Group C
9,89,1,0,1,7,91,2,1,1,0,1,1,1,3,0,2,2,Female,67,SIM-3363,synthetic_simulation,2,1,2,2,5,4,4,2,4,4,5,5,3,1,5,3,Hinduism,Colombo,Group B
12,69,0,1,0,7,70,2,1,1,2,2,0,2,4,0,1,2,Male,62,SIM-3364,synthetic_simulation,1,4,4,3,2,3,4,2,2,5,2,5,2,1,4,3,Christianity,Colombo,Group B
16,76,2,0,1,6,63,0,1,0,1,2,1,2,1,0,1,2,Non-binary,86,SIM-3365,synthetic_simulation,1,4,4,1,3,3,5,5,5,3,2,3,2,3,4,4,Islam,Kandy,Group D
32,80,0,2,0,6,77,1,1,0,2,2,1,1,5,0,0,2,Non-binary,71,SIM-3366,synthetic_simulation,3,5,5,5,4,2,1,2,3,2,1,1,3,4,3,1,Buddhism,Galle,Group D
17,92,2,2,1,8,79,2,1,1,1,2,1,2,3,0,2,2,Non-binary,70,SIM-3367,synthetic_simulation,1,5,5,4,3,4,2,5,2,4,2,4,4,3,5,3,Hinduism,Jaffna,Group A
21,94,2,2,0,8,88,2,1,1,2,2,1,2,3,0,0,2,Non-binary,71,SIM-3368,synthetic_simulation,4,4,3,5,4,4,5,2,4,2,3,1,1,2,4,2,Buddhism,Negombo,Group C
22,96,0,1,0,10,90,0,1,2,1,2,1,1,3,1,0,1,Female,71,SIM-3369,synthetic_simulation,5,1,5,4,3,1,1,1,1,3,4,3,1,3,3,1,Hinduism,Kandy,Group C
21,80,0,0,1,9,85,1,1,1,0,2,1,0,3,0,0,2,Non-binary,70,SIM-3370,synthetic_simulation,5,3,5,5,5,2,4,5,5,1,3,2,1,3,5,2,Christianity,Jaffna,Group B
20,88,2,0,1,5,50,2,0,2,1,2,1,1,5,0,1,1,Non-binary,67,SIM-3371,synthetic_simulation,5,5,1,1,4,1,4,1,4,2,3,4,2,2,2,5,Other,Negombo,Group D
13,64,2,1,1,7,50,0,1,0,2,1,1,2,4,0,1,2,Non-binary,60,SIM-3372,synthetic_simulation,2,5,2,1,2,2,5,1,4,4,1,4,4,4,5,3,Islam,Negombo,Group D
29,83,0,0,0,5,99,2,1,0,2,0,1,1,4,0,0,2,Non-binary,73,SIM-3373,synthetic_simulation,1,5,4,3,3,1,3,2,5,3,2,2,3,3,4,5,Other,Jaffna,Group C
31,70,0,1,1,4,63,0,1,1,2,2,1,1,2,1,1,2,Female,67,SIM-3374,synthetic_simulation,4,2,5,1,3,1,2,5,4,4,1,5,5,1,4,2,Christianity,Colombo,Group A
10,77,1,0,1,10,64,0,1,1,1,2,0,0,3,1,0,2,Female,62,SIM-3375,synthetic_simulation,2,1,4,5,5,4,1,3,2,3,4,4,1,3,5,5,Other,Jaffna,Group A
14,85,2,0,0,9,87,0,1,0,2,2,1,0,3,0,0,2,Male,67,SIM-3376,synthetic_simulation,3,1,5,5,4,4,4,1,5,4,1,4,3,2,3,2,Islam,Jaffna,Group A
18,70,0,1,0,6,79,2,1,1,2,0,1,2,2,0,0,2,Female,65,SIM-3377,synthetic_simulation,4,1,5,1,5,3,2,1,4,3,3,4,3,4,5,4,Christianity,Colombo,Group C
14,62,2,2,0,9,73,2,1,1,1,2,1,1,6,0,1,2,Non-binary,61,SIM-3378,synthetic_simulation,4,1,3,2,4,3,4,1,4,5,1,3,1,3,4,4,Islam,Kandy,Group D
23,60,0,2,1,9,56,1,0,0,1,2,0,0,4,0,1,1,Male,61,SIM-3379,synthetic_simulation,4,1,1,5,3,4,4,2,5,4,2,2,5,3,4,5,Other,Colombo,Group D
16,61,0,2,0,4,54,1,1,1,1,2,0,1,2,0,1,2,Male,60,SIM-3380,synthetic_simulation,5,4,2,3,3,4,4,2,1,3,1,4,2,2,1,2,Buddhism,Negombo,Group A
33,60,0,0,0,8,85,1,1,4,1,1,1,0,3,0,1,2,Female,68,SIM-3381,synthetic_simulation,4,5,2,2,3,1,2,1,3,1,2,2,2,5,3,3,Buddhism,Galle,Group B
27,64,0,2,1,6,56,1,1,0,1,0,1,1,5,0,0,1,Male,65,SIM-3382,synthetic_simulation,1,4,3,1,3,3,5,2,5,3,3,5,4,5,1,1,Islam,Kandy,Group C
21,70,0,0,1,8,72,1,1,3,2,1,1,1,1,0,2,1,Female,67,SIM-3383,synthetic_simulation,4,2,3,4,1,4,2,2,1,1,2,4,2,3,4,5,Buddhism,Jaffna,Group C
26,69,0,1,0,10,87,1,1,2,2,1,1,2,2,0,2,2,Male,67,SIM-3384,synthetic_simulation,5,3,2,5,3,2,2,2,4,2,2,1,3,1,3,3,Islam,Jaffna,Group D
27,99,0,2,0,9,96,1,1,0,0,2,0,2,2,0,0,1,Non-binary,74,SIM-3385,synthetic_simulation,4,5,2,4,3,2,3,4,2,3,2,1,2,3,3,2,Other,Negombo,Group A
17,72,1,2,0,7,94,1,1,4,2,2,1,2,2,0,1,0,Non-binary,64,SIM-3386,synthetic_simulation,3,2,1,3,4,3,3,5,4,2,2,1,4,5,3,2,Hinduism,Negombo,Group D
15,65,2,0,1,9,93,1,1,2,1,1,0,1,3,0,0,2,Non-binary,64,SIM-3387,synthetic_simulation,3,4,5,2,3,2,5,2,4,2,4,1,3,3,5,5,Christianity,Kandy,Group D
20,82,2,1,1,4,68,2,1,2,1,0,1,1,3,0,1,2,Male,67,SIM-3388,synthetic_simulation,5,3,1,4,3,1,3,4,1,5,5,3,3,1,5,3,Other,Kandy,Group C
25,94,0,0,0,8,96,0,1,6,2,2,1,0,3,1,1,0,Female,74,SIM-3389,synthetic_simulation,1,2,2,3,4,3,5,4,5,3,4,5,5,4,4,5,Hinduism,Kandy,Group B
21,87,2,2,1,8,84,0,1,1,1,1,0,2,2,0,0,2,Male,69,SIM-3390,synthetic_simulation,1,3,5,4,3,4,4,2,3,5,1,4,1,3,3,4,Other,Negombo,Group B
11,72,1,2,0,8,94,0,1,1,1,1,1,2,2,0,1,2,Non-binary,62,SIM-3391,synthetic_simulation,2,2,2,4,3,2,4,4,3,5,4,5,1,2,3,2,Hinduism,Galle,Group D
15,82,2,2,1,6,54,2,1,1,2,2,1,2,2,0,0,2,Male,66,SIM-3392,synthetic_simulation,5,4,1,3,5,1,2,3,5,2,4,1,1,1,3,4,Islam,Colombo,Group C
20,89,0,0,1,8,52,1,1,2,2,2,1,0,3,0,0,1,Non-binary,69,SIM-3393,synthetic_simulation,4,3,1,5,1,4,4,4,5,4,2,5,4,3,5,5,Christianity,Negombo,Group D
20,89,0,2,1,8,71,2,1,1,2,2,1,0,1,0,2,0,Non-binary,68,SIM-3394,synthetic_simulation,5,2,1,4,4,5,3,5,2,2,1,5,2,5,4,2,Islam,Galle,Group C
32,87,0,2,1,4,91,2,1,2,0,2,1,1,2,0,1,1,Female,74,SIM-3395,synthetic_simulation,2,4,5,3,5,1,1,4,5,2,1,3,1,3,3,5,Christianity,Negombo,Group C
12,95,2,2,0,7,70,2,1,4,2,0,1,2,3,0,1,0,Non-binary,68,SIM-3396,synthetic_simulation,5,5,4,4,2,2,2,2,2,1,3,1,2,5,3,1,Hinduism,Colombo,Group C
23,95,2,2,1,6,94,0,1,2,2,2,1,1,3,0,1,2,Female,73,SIM-3397,synthetic_simulation,5,4,4,5,2,1,5,1,5,4,2,2,1,2,2,3,Buddhism,Kandy,Group C
29,83,2,1,0,8,62,1,1,4,0,2,1,0,5,0,0,2,Male,70,SIM-3398,synthetic_simulation,2,4,2,3,1,5,4,3,2,2,4,5,5,4,1,2,Buddhism,Galle,Group B
34,77,2,0,0,9,52,2,1,0,2,2,0,1,4,0,1,1,Female,69,SIM-3399,synthetic_simulation,1,5,5,4,2,5,2,4,5,4,3,5,2,5,5,2,Buddhism,Kandy,Group D
18,86,2,2,1,6,88,2,1,2,2,0,1,1,2,0,0,0,Female,68,SIM-3400,synthetic_simulation,4,4,3,1,1,1,2,3,5,1,3,1,4,3,2,4,Buddhism,Colombo,Group D
23,93,2,0,0,5,81,0,1,2,1,2,0,0,1,0,0,2,Non-binary,71,SIM-3401,synthetic_simulation,2,5,4,5,2,4,2,5,3,4,4,3,4,2,4,1,Other,Negombo,Group B
23,60,1,2,0,7,72,1,1,3,0,2,1,1,2,0,0,2,Non-binary,64,SIM-3402,synthetic_simulation,3,5,5,4,2,4,4,4,4,3,1,4,2,1,1,4,Other,Jaffna,Group B
21,100,2,2,0,5,92,1,1,3,1,1,1,2,3,1,2,2,Female,71,SIM-3403,synthetic_simulation,1,5,5,2,5,5,5,4,4,1,2,1,4,3,4,3,Buddhism,Colombo,Group C
19,67,2,2,0,7,91,2,1,1,1,0,1,1,3,0,1,2,Non-binary,65,SIM-3404,synthetic_simulation,3,2,4,3,2,3,2,3,2,4,2,4,3,1,5,5,Islam,Colombo,Group B
23,79,1,2,1,7,66,0,1,1,0,2,0,2,3,0,2,2,Male,68,SIM-3405,synthetic_simulation,1,3,5,4,1,3,2,4,1,5,4,2,4,5,4,1,Hinduism,Galle,Group B
5,95,2,0,1,8,92,1,1,1,1,0,0,1,2,0,0,2,Male,67,SIM-3406,synthetic_simulation,4,2,5,5,3,4,2,4,3,4,2,4,5,2,3,4,Buddhism,Jaffna,Group C
24,69,2,0,1,7,67,2,1,2,2,0,1,0,4,0,2,0,Non-binary,67,SIM-3407,synthetic_simulation,4,5,4,5,3,3,4,1,5,1,5,5,5,4,3,5,Islam,Galle,Group A
21,79,2,1,1,7,81,1,1,2,2,2,1,1,4,0,1,2,Female,67,SIM-3408,synthetic_simulation,5,3,1,2,3,4,3,3,3,5,3,3,2,3,4,3,Islam,Galle,Group B
19,65,2,0,1,9,60,1,1,1,1,2,1,1,3,0,2,1,Male,63,SIM-3409,synthetic_simulation,3,3,2,2,1,2,5,2,1,4,3,2,4,2,4,3,Islam,Kandy,Group C
32,76,2,2,0,7,63,2,1,0,2,1,1,2,3,0,1,2,Female,68,SIM-3410,synthetic_simulation,1,5,3,4,1,4,2,2,3,4,5,3,2,2,4,1,Other,Colombo,Group C
16,67,0,0,1,6,72,2,1,1,1,0,1,2,3,0,2,2,Male,66,SIM-3411,synthetic_simulation,4,3,2,1,3,2,2,5,1,1,2,3,1,4,4,1,Christianity,Colombo,Group D
18,75,2,2,1,7,66,0,1,1,0,0,1,2,4,0,1,2,Male,67,SIM-3412,synthetic_simulation,2,3,1,5,2,5,2,1,1,5,1,4,3,5,3,2,Other,Colombo,Group B
32,75,2,1,1,6,56,2,1,3,2,2,1,1,2,0,0,1,Non-binary,68,SIM-3413,synthetic_simulation,4,2,1,1,3,3,4,3,1,5,5,3,2,4,2,3,Buddhism,Jaffna,Group D
15,100,0,2,1,5,74,2,1,2,0,2,0,1,3,0,2,2,Non-binary,72,SIM-3414,synthetic_simulation,2,3,5,1,4,5,3,3,1,4,5,2,2,4,2,2,Buddhism,Kandy,Group D
17,100,2,2,0,5,76,1,1,3,1,0,0,1,3,0,2,1,Female,70,SIM-3415,synthetic_simulation,1,5,2,4,1,1,2,1,1,3,3,3,2,4,4,5,Buddhism,Jaffna,Group D
19,65,1,0,0,9,58,1,1,3,2,2,1,0,4,0,1,1,Non-binary,62,SIM-3416,synthetic_simulation,4,1,1,3,4,1,2,1,5,1,1,2,2,1,4,1,Hinduism,Negombo,Group A
25,89,2,1,1,6,59,2,1,2,1,2,1,1,2,0,0,2,Non-binary,69,SIM-3417,synthetic_simulation,4,1,2,3,4,5,4,5,3,1,1,5,5,3,1,2,Hinduism,Galle,Group D
21,62,2,1,1,7,51,1,1,0,1,2,0,2,4,0,1,2,Non-binary,61,SIM-3418,synthetic_simulation,1,1,1,3,1,4,5,2,4,2,2,5,3,4,4,3,Christianity,Galle,Group B
12,61,2,1,1,7,52,1,1,2,1,2,1,2,2,0,1,1,Male,58,SIM-3419,synthetic_simulation,4,5,3,2,3,4,5,3,4,5,1,4,1,3,2,5,Other,Jaffna,Group C
17,64,1,2,0,7,68,2,1,5,2,2,0,1,3,0,1,2,Female,63,SIM-3420,synthetic_simulation,2,1,1,5,5,3,3,1,5,5,2,1,3,4,5,1,Islam,Jaffna,Group C
16,99,0,2,0,9,57,0,0,4,2,2,1,2,3,0,0,2,Female,71,SIM-3421,synthetic_simulation,4,2,2,2,4,5,5,3,2,2,4,5,2,5,5,3,Other,Galle,Group C
20,98,1,2,1,7,96,1,0,1,1,0,1,2,3,0,0,2,Female,70,SIM-3422,synthetic_simulation,3,5,5,5,3,1,2,2,1,4,5,1,5,5,4,4,Buddhism,Kandy,Group C
23,68,0,2,0,6,60,2,1,1,1,2,1,1,3,0,1,2,Non-binary,64,SIM-3423,synthetic_simulation,5,5,2,5,5,5,4,3,3,4,5,2,1,4,4,5,Christianity,Kandy,Group C
23,66,0,1,0,6,53,1,1,2,2,2,1,2,1,0,0,0,Female,63,SIM-3424,synthetic_simulation,2,5,4,5,4,5,2,3,1,1,2,1,2,2,5,5,Hinduism,Galle,Group C
9,70,0,2,1,8,70,1,1,1,2,2,1,2,3,0,0,2,Female,63,SIM-3425,synthetic_simulation,3,3,2,4,3,3,2,1,1,4,2,3,2,3,1,4,Christianity,Negombo,Group D
26,81,0,1,0,8,60,0,1,2,1,0,1,2,5,0,2,2,Male,71,SIM-3426,synthetic_simulation,1,3,3,3,4,4,3,1,4,3,2,2,4,5,2,1,Islam,Jaffna,Group C
22,83,1,0,1,8,53,2,0,0,1,1,1,0,2,0,2,2,Female,65,SIM-3427,synthetic_simulation,2,3,3,2,3,1,5,1,1,3,5,3,3,1,4,3,Christianity,Colombo,Group B
28,69,0,0,0,7,88,1,1,2,1,2,1,1,2,0,1,1,Non-binary,68,SIM-3428,synthetic_simulation,5,4,3,2,2,3,5,2,3,3,2,1,3,2,4,5,Christianity,Negombo,Group D
23,90,2,0,1,5,78,0,0,1,2,2,0,1,3,0,1,1,Male,70,SIM-3429,synthetic_simulation,5,2,1,4,2,1,5,4,3,2,5,3,3,5,1,2,Christianity,Kandy,Group D
27,72,0,0,1,8,53,2,1,3,2,1,1,1,3,0,1,0,Male,68,SIM-3430,synthetic_simulation,1,5,3,5,1,1,2,2,4,3,5,2,4,2,2,1,Buddhism,Colombo,Group A
23,97,2,0,0,7,73,2,0,3,1,2,0,0,1,0,1,1,Male,69,SIM-3431,synthetic_simulation,1,5,2,3,5,4,4,1,5,2,3,3,5,3,4,1,Islam,Colombo,Group D
28,86,2,2,1,7,52,2,1,0,2,2,1,2,5,0,0,2,Female,70,SIM-3432,synthetic_simulation,2,3,5,1,4,4,4,5,4,1,3,1,5,2,2,3,Hinduism,Negombo,Group A
23,77,0,2,0,5,68,1,1,0,0,0,0,2,3,1,1,2,Male,67,SIM-3433,synthetic_simulation,4,5,3,1,4,3,2,3,4,1,4,3,5,1,2,4,Other,Negombo,Group A
19,92,1,0,1,6,68,2,1,2,2,2,1,1,2,0,1,2,Male,69,SIM-3434,synthetic_simulation,1,5,2,4,3,2,1,3,1,3,4,3,1,2,5,5,Hinduism,Jaffna,Group C
34,93,1,2,0,6,91,1,1,2,0,2,1,1,3,0,1,1,Male,73,SIM-3435,synthetic_simulation,4,1,1,3,5,3,2,3,2,2,1,4,4,5,4,5,Christianity,Negombo,Group A
25,72,2,2,1,8,87,1,1,3,2,1,1,2,3,0,2,1,Female,68,SIM-3436,synthetic_simulation,3,5,1,1,4,3,5,3,5,3,2,2,4,1,5,2,Christianity,Galle,Group C
23,74,0,2,0,8,95,2,1,2,1,2,1,0,2,0,0,0,Male,67,SIM-3437,synthetic_simulation,5,4,5,1,5,2,2,5,5,4,5,4,5,3,2,2,Other,Kandy,Group D
12,97,2,0,1,7,57,1,1,0,1,2,0,2,4,0,0,1,Female,67,SIM-3438,synthetic_simulation,4,3,5,2,5,1,1,1,5,2,1,1,5,5,4,2,Islam,Jaffna,Group B
12,67,2,0,1,8,77,2,1,2,1,0,0,2,3,0,0,2,Non-binary,64,SIM-3439,synthetic_simulation,5,2,2,3,2,5,2,4,1,2,3,5,5,3,3,2,Christianity,Jaffna,Group B
22,62,0,2,0,9,51,2,1,2,1,2,1,1,2,0,1,2,Female,63,SIM-3440,synthetic_simulation,4,2,5,1,4,2,5,3,4,2,5,1,4,4,3,3,Buddhism,Galle,Group C
21,78,1,0,0,8,91,2,0,1,2,1,0,0,5,0,2,2,Non-binary,67,SIM-3441,synthetic_simulation,3,1,5,2,4,5,3,4,1,2,1,1,5,5,1,3,Buddhism,Colombo,Group A
16,92,2,0,1,8,68,2,1,1,2,0,1,2,2,0,1,2,Non-binary,70,SIM-3442,synthetic_simulation,1,2,1,3,1,1,4,2,3,4,3,1,3,2,5,2,Hinduism,Negombo,Group C
21,91,0,2,1,6,53,0,1,1,2,2,1,2,3,0,2,2,Non-binary,71,SIM-3443,synthetic_simulation,3,2,2,5,5,2,1,2,2,3,4,1,5,3,2,2,Buddhism,Colombo,Group C
30,97,2,0,1,6,66,0,1,1,2,2,0,1,2,0,0,2,Male,74,SIM-3444,synthetic_simulation,1,3,5,3,3,4,3,3,2,1,2,4,3,2,3,2,Hinduism,Kandy,Group D
24,81,2,0,1,9,64,0,1,2,0,1,1,2,3,0,1,2,Female,70,SIM-3445,synthetic_simulation,1,3,2,4,2,3,4,1,1,5,2,1,2,1,4,5,Christianity,Kandy,Group C
13,64,1,1,0,6,88,2,1,1,2,2,1,1,2,0,0,1,Female,59,SIM-3446,synthetic_simulation,5,4,3,2,1,2,3,5,4,5,1,3,2,3,2,3,Buddhism,Jaffna,Group B
19,84,1,2,1,8,56,2,1,0,1,2,0,1,3,1,1,2,Male,64,SIM-3447,synthetic_simulation,3,1,1,5,2,2,2,3,5,2,3,1,4,3,1,1,Buddhism,Negombo,Group D
15,91,1,2,0,10,78,1,1,2,2,0,1,1,3,0,1,2,Female,67,SIM-3448,synthetic_simulation,4,2,1,2,3,1,2,2,3,2,1,5,1,1,2,3,Other,Colombo,Group D
18,64,2,2,1,8,90,2,1,1,1,2,1,1,3,0,1,2,Male,63,SIM-3449,synthetic_simulation,3,4,1,2,1,4,4,2,3,1,3,2,2,1,1,3,Hinduism,Negombo,Group A
18,67,1,0,1,7,87,2,1,5,1,1,1,2,2,0,0,2,Male,66,SIM-3450,synthetic_simulation,5,1,4,1,2,2,4,4,2,5,3,4,4,1,2,5,Other,Jaffna,Group D
17,60,2,2,1,5,97,2,1,1,2,2,0,0,4,0,0,0,Female,62,SIM-3451,synthetic_simulation,1,2,2,3,3,4,2,5,4,2,2,4,4,1,4,5,Islam,Jaffna,Group B
12,84,1,2,0,7,50,2,1,3,0,0,1,1,3,0,1,2,Non-binary,65,SIM-3452,synthetic_simulation,5,2,3,2,1,5,2,3,5,4,4,4,3,4,5,2,Other,Colombo,Group A
19,95,0,0,1,9,68,2,1,3,0,2,1,2,4,0,0,0,Non-binary,73,SIM-3453,synthetic_simulation,2,3,5,2,3,2,4,1,2,5,4,4,3,3,3,4,Buddhism,Negombo,Group B
17,87,0,0,1,7,68,0,1,1,2,0,1,2,2,0,1,2,Non-binary,70,SIM-3454,synthetic_simulation,2,5,3,4,1,4,4,4,4,4,5,1,5,4,2,3,Buddhism,Galle,Group C
2,99,2,1,1,9,52,1,1,0,2,2,1,1,4,0,1,2,Male,62,SIM-3455,synthetic_simulation,4,1,2,4,4,3,4,5,5,1,3,5,2,4,2,4,Islam,Kandy,Group A
32,63,2,0,0,8,91,2,0,2,0,1,1,2,5,1,1,2,Non-binary,68,SIM-3456,synthetic_simulation,5,2,1,4,4,1,5,4,1,1,2,1,3,2,4,1,Hinduism,Kandy,Group D
27,96,0,1,1,7,84,2,1,1,0,2,1,1,3,0,0,2,Male,74,SIM-3457,synthetic_simulation,4,1,4,2,2,4,5,1,4,5,3,2,1,3,4,2,Hinduism,Kandy,Group D
18,93,2,2,0,7,76,1,1,2,2,2,0,1,4,0,1,2,Male,96,SIM-3458,synthetic_simulation,4,4,2,5,5,1,2,2,3,3,5,2,4,3,3,3,Hinduism,Jaffna,Group B
20,73,0,0,0,5,70,0,1,1,1,0,1,0,2,0,1,1,Non-binary,66,SIM-3459,synthetic_simulation,2,4,2,3,5,2,5,3,4,5,2,1,5,3,2,5,Islam,Galle,Group B
13,99,1,0,1,6,95,2,0,0,1,2,1,2,4,0,2,2,Non-binary,69,SIM-3460,synthetic_simulation,4,5,5,2,3,2,1,3,4,4,3,1,3,3,4,5,Christianity,Jaffna,Group A
30,72,0,0,1,6,63,2,1,1,1,2,1,1,3,0,2,2,Male,70,SIM-3461,synthetic_simulation,2,2,3,1,1,5,2,1,4,3,4,1,3,1,5,4,Christianity,Colombo,Group B
31,96,2,1,1,8,67,2,1,2,2,2,0,1,3,0,0,2,Male,73,SIM-3462,synthetic_simulation,1,3,3,5,4,1,1,3,5,4,4,5,3,5,1,5,Islam,Negombo,Group C
21,95,1,1,0,7,98,1,1,1,1,0,1,2,2,0,1,2,Non-binary,69,SIM-3463,synthetic_simulation,5,2,5,5,5,3,3,3,5,4,5,4,2,2,1,4,Other,Negombo,Group B
26,90,0,0,1,9,53,2,1,1,1,2,0,1,4,0,1,0,Female,71,SIM-3464,synthetic_simulation,4,1,4,3,4,3,1,4,1,4,4,2,3,2,4,2,Islam,Negombo,Group D
21,83,0,1,1,7,89,1,0,0,1,1,1,1,2,0,0,1,Male,65,SIM-3465,synthetic_simulation,2,4,1,5,3,4,3,1,1,2,3,2,4,1,3,4,Christianity,Negombo,Group C
12,65,2,1,1,6,86,2,1,1,2,2,1,2,3,0,2,2,Male,62,SIM-3466,synthetic_simulation,3,1,1,3,3,3,1,4,5,3,5,4,3,4,4,3,Christianity,Jaffna,Group A
18,81,0,0,0,6,95,1,1,1,2,2,1,2,3,0,1,2,Non-binary,69,SIM-3467,synthetic_simulation,4,5,4,5,1,1,3,3,5,2,1,4,1,5,4,5,Other,Negombo,Group A
21,74,1,2,0,6,55,0,1,3,1,2,1,2,2,0,0,2,Non-binary,65,SIM-3468,synthetic_simulation,1,4,5,3,5,2,3,5,2,2,5,2,3,2,1,5,Buddhism,Colombo,Group C
17,92,2,2,0,7,99,2,1,1,2,2,1,1,2,0,0,0,Non-binary,68,SIM-3469,synthetic_simulation,1,3,2,4,3,1,2,5,4,4,4,2,5,4,4,3,Buddhism,Galle,Group D
19,90,1,1,1,6,51,0,1,1,1,2,1,0,3,1,2,2,Male,65,SIM-3470,synthetic_simulation,3,4,3,4,3,1,4,4,4,1,2,5,5,3,3,1,Buddhism,Jaffna,Group A
19,96,2,0,1,5,67,2,1,4,0,2,0,1,1,0,1,1,Non-binary,72,SIM-3471,synthetic_simulation,2,2,2,5,4,2,4,2,3,5,5,2,1,5,1,2,Hinduism,Colombo,Group A
20,61,0,0,1,9,54,2,1,2,0,2,0,2,4,0,2,2,Female,67,SIM-3472,synthetic_simulation,4,2,3,5,2,1,2,2,5,1,3,1,5,5,1,4,Christianity,Colombo,Group B
20,92,2,1,0,7,53,2,1,2,2,0,0,2,2,0,0,0,Female,68,SIM-3473,synthetic_simulation,2,4,2,3,5,3,3,1,5,4,5,1,2,3,1,2,Islam,Kandy,Group D
14,98,1,2,0,7,98,2,0,0,2,0,1,2,3,0,1,2,Non-binary,68,SIM-3474,synthetic_simulation,1,5,5,3,1,4,4,5,1,5,4,4,4,2,5,3,Other,Galle,Group B
16,92,2,2,0,6,86,1,0,2,2,2,0,1,3,1,0,2,Male,66,SIM-3475,synthetic_simulation,2,2,5,2,1,4,4,5,1,5,5,4,4,5,2,2,Christianity,Kandy,Group C
12,65,2,0,1,5,75,0,1,0,0,2,0,0,2,0,1,1,Non-binary,62,SIM-3476,synthetic_simulation,1,2,4,4,4,1,1,4,4,4,3,1,2,1,4,1,Buddhism,Negombo,Group D
26,63,2,2,1,7,55,2,1,2,2,0,1,1,4,0,1,0,Non-binary,65,SIM-3477,synthetic_simulation,2,3,2,2,1,2,5,3,4,2,3,4,5,1,5,2,Other,Colombo,Group A
7,61,1,0,1,4,76,0,1,1,2,2,0,2,5,0,1,0,Male,60,SIM-3478,synthetic_simulation,3,4,2,2,3,5,2,1,5,5,4,1,1,1,4,4,Islam,Kandy,Group B
27,85,0,2,1,8,66,2,1,2,1,0,0,1,4,1,1,1,Female,70,SIM-3479,synthetic_simulation,5,2,4,1,5,1,5,4,4,5,3,5,1,5,3,3,Christianity,Colombo,Group C
28,85,2,2,1,6,64,1,1,1,1,2,1,1,1,0,1,1,Female,68,SIM-3480,synthetic_simulation,3,5,4,3,1,1,3,2,5,5,4,4,4,2,2,1,Islam,Negombo,Group D
18,99,2,0,1,7,81,1,1,1,2,2,1,1,3,0,2,2,Male,72,SIM-3481,synthetic_simulation,3,1,5,1,5,5,1,3,3,5,5,3,1,4,4,1,Christianity,Negombo,Group A
4,76,2,2,1,8,90,2,1,2,0,2,1,2,2,0,1,1,Non-binary,63,SIM-3482,synthetic_simulation,5,4,5,1,1,4,4,1,3,3,5,2,2,2,4,1,Christianity,Galle,Group B
18,73,2,0,1,7,72,1,1,1,2,2,0,1,1,1,1,1,Non-binary,63,SIM-3483,synthetic_simulation,5,3,2,2,2,4,1,3,2,2,1,1,4,4,2,5,Buddhism,Negombo,Group C
